date,close,open,high,low,vol
2016-09-12,7250,7290,7340,7170,50290
2016-09-13,7320,7240,7370,7230,59035
2016-09-19,9100,7450,9370,7450,2812550
2016-09-20,8940,8930,8970,8580,625731
2016-09-21,8890,9050,9360,8730,763731
2016-09-22,8700,8860,8870,8550,258422
2016-09-23,8420,8690,8860,8270,246158
2016-09-26,8500,8420,8610,8240,164905
2016-09-27,8450,8550,8550,8110,168506
2016-09-28,8330,8430,8490,8330,95721
2016-09-29,8220,8300,8420,8220,95618
2016-09-30,8220,8220,8300,8100,73417
2016-10-04,8520,8240,8530,8240,137677
2016-10-05,9620,8510,10650,8380,5682608
2016-10-06,9680,9510,9870,9050,2378192
2016-10-07,9210,9580,9680,9170,551297
2016-10-10,8950,9080,9150,8840,297017
2016-10-11,8800,8870,9040,8660,196933
2016-10-12,8900,8680,9000,8680,173372
2016-10-13,8800,8900,9410,8800,321978
2016-10-14,8930,8750,8970,8730,104346
2016-10-17,9030,8970,9240,8870,167112
2016-10-18,9050,9030,9220,8910,130475
2016-10-19,9000,9100,9200,8900,120120
2016-10-20,8700,8950,9040,8200,243495
2016-10-21,8650,8460,8710,8400,77370
2016-10-24,8560,8650,8700,8450,86636
2016-10-25,8460,8430,8490,8200,145980
2016-10-26,8130,8400,8400,7900,147811
2016-10-27,8120,8020,8290,8020,60144
2016-10-28,8200,8020,8270,8020,36749
2016-10-31,7900,8030,8190,7620,92924
2016-11-01,8000,7710,8060,7710,60742
2016-11-02,7840,7980,8100,7580,54332
2016-11-03,7990,7600,8000,7600,53275
2016-11-04,7780,7850,7990,7760,28147
2016-11-07,8120,7780,8150,7780,28517
2016-11-08,8130,8070,8200,7910,40749
2016-11-09,7810,8130,8150,7410,111305
2016-11-10,8090,7830,8100,7830,61031
2016-11-11,8170,7990,8170,7950,20352
2016-11-14,8330,8210,8530,8160,73615
2016-11-15,8390,8340,8620,8280,83627
2016-11-16,8470,8420,8500,8330,43297
2016-11-17,8570,8550,8690,8480,68860
2016-11-18,8510,8520,8590,8250,60857
2016-11-21,8480,8450,8480,8300,27943
2016-11-22,8480,8490,8560,8350,50487
2016-11-23,8480,8540,8670,8320,77340
2016-11-24,8420,8480,8650,8320,54142
2016-11-25,8490,8420,8510,8310,40532
2016-11-28,8590,8430,8620,8420,51743
2016-11-29,8550,8550,8660,8300,63674
2016-11-30,8720,8600,8790,8550,97232
2016-12-01,8700,8680,8740,8530,54857
2016-12-02,8700,8700,8880,8540,110488
2016-12-05,8540,8700,8700,8380,83612
2016-12-06,8550,8400,8580,8390,43780
2016-12-07,8540,8550,8600,8370,68408
2016-12-08,8550,8440,8640,8410,52122
2016-12-09,8620,8650,8680,8460,78738
2016-12-12,8770,8640,8920,8600,244605
2016-12-13,8720,8800,8800,8660,80056
2016-12-14,8560,8690,8690,8450,93983
2016-12-15,8560,8450,8560,8370,42159
2016-12-16,8530,8520,8550,8450,41099
2016-12-19,8960,8530,9000,8510,248895
2016-12-20,8920,9000,9020,8840,89878
2016-12-21,9220,9000,9440,8780,281836
2016-12-22,9240,9220,9330,9100,97160
2016-12-23,9260,9240,9480,9210,160665
2016-12-26,8780,9100,9130,8720,218665
2016-12-27,8920,8650,9190,8650,400749
2016-12-28,9050,8930,9050,8770,111741
2016-12-29,9060,8970,9090,8850,90663
2017-01-02,8990,9070,9070,8870,55710
2017-01-03,9010,8920,9050,8850,60274
2017-01-04,9010,8950,9110,8950,78701
2017-01-05,9020,8960,9040,8960,48413
